TATR Layout Regions (215 found)
==================================================

## Collection Inspection (215 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
| 53 | 501 | 262 | 518 | table-cell |
| 265 | 501 | 338 | 518 | table-cell |
| 265 | 501 | 338 | 518 | table-cell |
| 53 | 515 | 262 | 532 | table-cell |
| 53 | 515 | 262 | 532 | table-cell |
| 265 | 515 | 338 | 532 | table-cell |
| 265 | 515 | 338 | 532 | table-cell |
| 53 | 530 | 262 | 547 | table-cell |
| 53 | 530 | 262 | 547 | table-cell |
| 265 | 530 | 338 | 547 | table-cell |
| 265 | 530 | 338 | 547 | table-cell |
| 53 | 546 | 262 | 563 | table-cell |
| 53 | 546 | 262 | 563 | table-cell |
| 265 | 546 | 338 | 563 | table-cell |
| 265 | 546 | 338 | 563 | table-cell |
| 53 | 561 | 262 | 574 | table-cell |
| 53 | 561 | 262 | 574 | table-cell |
| 265 | 561 | 338 | 574 | table-cell |
| 265 | 561 | 338 | 574 | table-cell |
| 53 | 573 | 262 | 583 | table-cell |
| 53 | 573 | 262 | 583 | table-cell |
| 265 | 573 | 338 | 583 | table-cell |
| 265 | 573 | 338 | 583 | table-cell |
| 53 | 583 | 262 | 590 | table-cell |
| 53 | 583 | 262 | 590 | table-cell |
| 265 | 583 | 338 | 590 | table-cell |
| 265 | 583 | 338 | 590 | table-cell |

### Table Column Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 53 | 119 | 338 | 130 | table column header |
