All Layout Regions (270 found)
==================================================
YOLO: 1, TATR: 269, Other: 0

## Collection Inspection (270 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
| 748 | 227 | 769 | 268 | table-cell |
| 11 | 268 | 73 | 309 | table-cell |
| 11 | 268 | 73 | 309 | table-cell |
| 74 | 268 | 130 | 309 | table-cell |
| 74 | 268 | 130 | 309 | table-cell |
| 130 | 268 | 186 | 309 | table-cell |
| 130 | 268 | 186 | 309 | table-cell |
| 186 | 268 | 252 | 309 | table-cell |
| 186 | 268 | 252 | 309 | table-cell |
| 252 | 268 | 298 | 309 | table-cell |
| 252 | 268 | 298 | 309 | table-cell |
| 298 | 268 | 353 | 309 | table-cell |
| 298 | 268 | 353 | 309 | table-cell |
| 354 | 268 | 406 | 309 | table-cell |
| 354 | 268 | 406 | 309 | table-cell |
| 407 | 268 | 456 | 309 | table-cell |
| 407 | 268 | 456 | 309 | table-cell |
| 455 | 268 | 505 | 309 | table-cell |
| 455 | 268 | 505 | 309 | table-cell |
| 503 | 268 | 555 | 309 | table-cell |
| 503 | 268 | 555 | 309 | table-cell |
| 555 | 268 | 749 | 309 | table-cell |
| 555 | 268 | 749 | 309 | table-cell |
| 748 | 268 | 769 | 309 | table-cell |
| 748 | 268 | 769 | 309 | table-cell |
| 11 | 310 | 73 | 352 | table-cell |
| 11 | 310 | 73 | 352 | table-cell |
| 74 | 310 | 130 | 352 | table-cell |
| 74 | 310 | 130 | 352 | table-cell |
| 130 | 310 | 186 | 352 | table-cell |
| 130 | 310 | 186 | 352 | table-cell |
| 186 | 310 | 252 | 352 | table-cell |
| 186 | 310 | 252 | 352 | table-cell |
| 252 | 310 | 298 | 352 | table-cell |
| 252 | 310 | 298 | 352 | table-cell |
| 298 | 310 | 353 | 352 | table-cell |
| 298 | 310 | 353 | 352 | table-cell |
| 354 | 310 | 406 | 352 | table-cell |
| 354 | 310 | 406 | 352 | table-cell |
| 407 | 310 | 456 | 352 | table-cell |
| 407 | 310 | 456 | 352 | table-cell |
| 455 | 310 | 505 | 352 | table-cell |
| 455 | 310 | 505 | 352 | table-cell |
| 503 | 310 | 555 | 352 | table-cell |
| 503 | 310 | 555 | 352 | table-cell |
| 555 | 310 | 749 | 352 | table-cell |
| 555 | 310 | 749 | 352 | table-cell |
| 748 | 310 | 769 | 352 | table-cell |
| 748 | 310 | 769 | 352 | table-cell |
| 11 | 352 | 73 | 394 | table-cell |
| 11 | 352 | 73 | 394 | table-cell |
| 74 | 352 | 130 | 394 | table-cell |
| 74 | 352 | 130 | 394 | table-cell |
| 130 | 352 | 186 | 394 | table-cell |
| 130 | 352 | 186 | 394 | table-cell |
| 186 | 352 | 252 | 394 | table-cell |
| 186 | 352 | 252 | 394 | table-cell |
| 252 | 352 | 298 | 394 | table-cell |
| 252 | 352 | 298 | 394 | table-cell |
| 298 | 352 | 353 | 394 | table-cell |
| 298 | 352 | 353 | 394 | table-cell |
| 354 | 352 | 406 | 394 | table-cell |
| 354 | 352 | 406 | 394 | table-cell |
| 407 | 352 | 456 | 394 | table-cell |
| 407 | 352 | 456 | 394 | table-cell |
| 455 | 352 | 505 | 394 | table-cell |
| 455 | 352 | 505 | 394 | table-cell |
| 503 | 352 | 555 | 394 | table-cell |
| 503 | 352 | 555 | 394 | table-cell |
| 555 | 352 | 749 | 394 | table-cell |
| 555 | 352 | 749 | 394 | table-cell |
| 748 | 352 | 769 | 394 | table-cell |
| 748 | 352 | 769 | 394 | table-cell |
| 11 | 394 | 73 | 434 | table-cell |
| 11 | 394 | 73 | 434 | table-cell |
| 74 | 394 | 130 | 434 | table-cell |
| 74 | 394 | 130 | 434 | table-cell |
| 130 | 394 | 186 | 434 | table-cell |
| 130 | 394 | 186 | 434 | table-cell |
| 186 | 394 | 252 | 434 | table-cell |
| 186 | 394 | 252 | 434 | table-cell |
| 252 | 394 | 298 | 434 | table-cell |
| 252 | 394 | 298 | 434 | table-cell |
| 298 | 394 | 353 | 434 | table-cell |
| 298 | 394 | 353 | 434 | table-cell |
| 354 | 394 | 406 | 434 | table-cell |
| 354 | 394 | 406 | 434 | table-cell |
| 407 | 394 | 456 | 434 | table-cell |
| 407 | 394 | 456 | 434 | table-cell |
| 455 | 394 | 505 | 434 | table-cell |
| 455 | 394 | 505 | 434 | table-cell |
| 503 | 394 | 555 | 434 | table-cell |
| 503 | 394 | 555 | 434 | table-cell |
| 555 | 394 | 749 | 434 | table-cell |
| 555 | 394 | 749 | 434 | table-cell |
| 748 | 394 | 769 | 434 | table-cell |
| 748 | 394 | 769 | 434 | table-cell |
| 11 | 434 | 73 | 476 | table-cell |
| 11 | 434 | 73 | 476 | table-cell |
| 74 | 434 | 130 | 476 | table-cell |
| 74 | 434 | 130 | 476 | table-cell |
| 130 | 434 | 186 | 476 | table-cell |
| 130 | 434 | 186 | 476 | table-cell |
| 186 | 434 | 252 | 476 | table-cell |
| 186 | 434 | 252 | 476 | table-cell |
| 252 | 434 | 298 | 476 | table-cell |
| 252 | 434 | 298 | 476 | table-cell |
| 298 | 434 | 353 | 476 | table-cell |
| 298 | 434 | 353 | 476 | table-cell |
| 354 | 434 | 406 | 476 | table-cell |
| 354 | 434 | 406 | 476 | table-cell |
| 407 | 434 | 456 | 476 | table-cell |
| 407 | 434 | 456 | 476 | table-cell |
| 455 | 434 | 505 | 476 | table-cell |
| 455 | 434 | 505 | 476 | table-cell |
| 503 | 434 | 555 | 476 | table-cell |
| 503 | 434 | 555 | 476 | table-cell |
| 555 | 434 | 749 | 476 | table-cell |
| 555 | 434 | 749 | 476 | table-cell |
| 748 | 434 | 769 | 476 | table-cell |
| 748 | 434 | 769 | 476 | table-cell |
| 11 | 476 | 73 | 503 | table-cell |
| 11 | 476 | 73 | 503 | table-cell |
| 74 | 476 | 130 | 503 | table-cell |
| 74 | 476 | 130 | 503 | table-cell |
| 130 | 476 | 186 | 503 | table-cell |
| 130 | 476 | 186 | 503 | table-cell |
| 186 | 476 | 252 | 503 | table-cell |
| 186 | 476 | 252 | 503 | table-cell |
| 252 | 476 | 298 | 503 | table-cell |
| 252 | 476 | 298 | 503 | table-cell |
| 298 | 476 | 353 | 503 | table-cell |
| 298 | 476 | 353 | 503 | table-cell |
| 354 | 476 | 406 | 503 | table-cell |
| 354 | 476 | 406 | 503 | table-cell |
| 407 | 476 | 456 | 503 | table-cell |
| 407 | 476 | 456 | 503 | table-cell |
| 455 | 476 | 505 | 503 | table-cell |
| 455 | 476 | 505 | 503 | table-cell |
| 503 | 476 | 555 | 503 | table-cell |
| 503 | 476 | 555 | 503 | table-cell |
| 555 | 476 | 749 | 503 | table-cell |
| 555 | 476 | 749 | 503 | table-cell |
| 748 | 476 | 769 | 503 | table-cell |
| 748 | 476 | 769 | 503 | table-cell |
