All Layout Regions (110 found)
==================================================
YOLO: 5, TATR: 105, Other: 0

## Collection Inspection (110 elements)

### Abandon Elements

| x0 | top | x1 | bottom | type |
| 80 | 305 | 147 | 327 | table-cell |
| 80 | 305 | 147 | 327 | table-cell |
| 102 | 305 | 537 | 327 | table-cell |
| 102 | 305 | 537 | 327 | table-cell |
| 80 | 327 | 147 | 350 | table-cell |
| 80 | 327 | 147 | 350 | table-cell |
| 102 | 327 | 537 | 350 | table-cell |
| 102 | 327 | 537 | 350 | table-cell |
| 80 | 350 | 147 | 372 | table-cell |
| 80 | 350 | 147 | 372 | table-cell |
| 102 | 350 | 537 | 372 | table-cell |
| 102 | 350 | 537 | 372 | table-cell |
| 80 | 372 | 147 | 395 | table-cell |
| 80 | 372 | 147 | 395 | table-cell |
| 102 | 372 | 537 | 395 | table-cell |
| 102 | 372 | 537 | 395 | table-cell |
| 80 | 396 | 147 | 418 | table-cell |
| 80 | 396 | 147 | 418 | table-cell |
| 102 | 396 | 537 | 418 | table-cell |
| 102 | 396 | 537 | 418 | table-cell |
| 80 | 418 | 147 | 441 | table-cell |
| 80 | 418 | 147 | 441 | table-cell |
| 102 | 418 | 537 | 441 | table-cell |
| 102 | 418 | 537 | 441 | table-cell |
| 80 | 441 | 147 | 463 | table-cell |
| 80 | 441 | 147 | 463 | table-cell |
| 102 | 441 | 537 | 463 | table-cell |
| 102 | 441 | 537 | 463 | table-cell |
| 80 | 463 | 147 | 485 | table-cell |
| 80 | 463 | 147 | 485 | table-cell |
| 102 | 463 | 537 | 485 | table-cell |
| 102 | 463 | 537 | 485 | table-cell |
| 80 | 485 | 147 | 508 | table-cell |
| 80 | 485 | 147 | 508 | table-cell |
| 102 | 485 | 537 | 508 | table-cell |
| 102 | 485 | 537 | 508 | table-cell |
| 80 | 507 | 147 | 530 | table-cell |
| 80 | 507 | 147 | 530 | table-cell |
| 102 | 507 | 537 | 530 | table-cell |
| 102 | 507 | 537 | 530 | table-cell |
| 80 | 530 | 147 | 552 | table-cell |
| 80 | 530 | 147 | 552 | table-cell |
| 102 | 530 | 537 | 552 | table-cell |
| 102 | 530 | 537 | 552 | table-cell |
| 80 | 552 | 147 | 574 | table-cell |
| 80 | 552 | 147 | 574 | table-cell |
| 102 | 552 | 537 | 574 | table-cell |
| 102 | 552 | 537 | 574 | table-cell |
| 80 | 574 | 147 | 597 | table-cell |
| 80 | 574 | 147 | 597 | table-cell |
| 102 | 574 | 537 | 597 | table-cell |
| 102 | 574 | 537 | 597 | table-cell |
| 80 | 597 | 147 | 615 | table-cell |
| 80 | 597 | 147 | 615 | table-cell |
| 102 | 597 | 537 | 614 | table-cell |
| 102 | 597 | 537 | 614 | table-cell |

### Table Projected Row Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 80 | 237 | 537 | 259 | table projected row header |
| 80 | 350 | 537 | 372 | table projected row header |
| 80 | 395 | 537 | 416 | table projected row header |
| 80 | 396 | 537 | 418 | table projected row header |
| 80 | 441 | 537 | 463 | table projected row header |
| 80 | 464 | 537 | 485 | table projected row header |
| 80 | 485 | 537 | 507 | table projected row header |
| 80 | 508 | 537 | 530 | table projected row header |
| 80 | 531 | 537 | 553 | table projected row header |
| 80 | 553 | 537 | 574 | table projected row header |
| 80 | 575 | 537 | 598 | table projected row header |
