TATR Layout Regions (114 found)
==================================================

## Collection Inspection (114 elements)

### Table Row Elements

| x0 | top | x1 | bottom | type |
| 335 | 652 | 466 | 668 | table-cell |
| 335 | 652 | 466 | 668 | table-cell |
| 467 | 652 | 562 | 668 | table-cell |
| 467 | 652 | 562 | 668 | table-cell |
| 91 | 668 | 333 | 684 | table-cell |
| 91 | 668 | 333 | 684 | table-cell |
| 335 | 668 | 466 | 684 | table-cell |
| 335 | 668 | 466 | 684 | table-cell |
| 467 | 668 | 562 | 684 | table-cell |
| 467 | 668 | 562 | 684 | table-cell |
| 91 | 684 | 333 | 700 | table-cell |
| 91 | 684 | 333 | 700 | table-cell |
| 335 | 684 | 466 | 700 | table-cell |
| 335 | 684 | 466 | 700 | table-cell |
| 467 | 684 | 562 | 700 | table-cell |
| 467 | 684 | 562 | 700 | table-cell |
| 91 | 700 | 333 | 716 | table-cell |
| 91 | 700 | 333 | 716 | table-cell |
| 335 | 700 | 466 | 716 | table-cell |
| 335 | 700 | 466 | 716 | table-cell |
| 467 | 700 | 562 | 716 | table-cell |
| 467 | 700 | 562 | 716 | table-cell |

### Table Projected Row Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 101 | 432 | 543 | 451 | table projected row header |
