id,mass,sources
EVODEX.1-M194,238.2298,"EVODEX.1-P1453,EVODEX.1-P1833,EVODEX.1-P1875,EVODEX.1-P1997,EVODEX.1-P2049"
EVODEX.1-M93,-238.2298,"EVODEX.1-P1483,EVODEX.1-P3853,EVODEX.1-P3863,EVODEX.1-P4005,EVODEX.1-P4028,EVODEX.1-P5587,EVODEX.1-P5686,EVODEX.1-P5702,EVODEX.1-P5737,EVODEX.1-P5764"
EVODEX.1-M196,154.13584,"EVODEX.1-P1488,EVODEX.1-P1891,EVODEX.1-P1894,EVODEX.1-P1902,EVODEX.1-P4008"
EVODEX.1-M197,-154.13584,"EVODEX.1-P1487,EVODEX.1-P3868,EVODEX.1-P3918,EVODEX.1-P4001,EVODEX.1-P4077"
EVODEX.1-M561,182.16716,"EVODEX.1-P1944,EVODEX.1-P1951"
EVODEX.1-M94,-182.16716,"EVODEX.1-P1491,EVODEX.1-P3994,EVODEX.1-P4000,EVODEX.1-P4012,EVODEX.1-P4071,EVODEX.1-P5516,EVODEX.1-P5517,EVODEX.1-P5519,EVODEX.1-P5522,EVODEX.1-P5576"
EVODEX.1-M198,294.29244,"EVODEX.1-P1740,EVODEX.1-P1882,EVODEX.1-P1883,EVODEX.1-P1885,EVODEX.1-P1886"
EVODEX.1-M548,266.26112,"EVODEX.1-P1717,EVODEX.1-P2018,EVODEX.1-P2023,EVODEX.1-P2024"
EVODEX.1-M200,-266.26112,"EVODEX.1-P3855,EVODEX.1-P4006,EVODEX.1-P4013,EVODEX.1-P4015,EVODEX.1-P4228"
EVODEX.1-M96,210.19848,"EVODEX.1-P1704,EVODEX.1-P1798,EVODEX.1-P1864,EVODEX.1-P1874,EVODEX.1-P1983,EVODEX.1-P2104,EVODEX.1-P2107,EVODEX.1-P2114,EVODEX.1-P2118,EVODEX.1-P5464"
EVODEX.1-M201,-210.19848,"EVODEX.1-P1507,EVODEX.1-P3867,EVODEX.1-P3935,EVODEX.1-P3966,EVODEX.1-P3997"
EVODEX.1-M202,-765.0998199999999,"EVODEX.1-P669,EVODEX.1-P672,EVODEX.1-P734,EVODEX.1-P737,EVODEX.1-P739"
EVODEX.1-M82,-42.01056,"EVODEX.1-P1452,EVODEX.1-P1773,EVODEX.1-P2077,EVODEX.1-P2080,EVODEX.1-P2171,EVODEX.1-P3928,EVODEX.1-P4046,EVODEX.1-P4079,EVODEX.1-P5441,EVODEX.1-P5442,EVODEX.1-P5530,EVODEX.1-P5531,EVODEX.1-P5696,EVODEX.1-P66"
EVODEX.1-M97,137.05901,"EVODEX.1-P6915,EVODEX.1-P6925,EVODEX.1-P7142,EVODEX.1-P7180,EVODEX.1-P7310,EVODEX.1-P7337,EVODEX.1-P7417,EVODEX.1-P7432,EVODEX.1-P7438,EVODEX.1-P7462"
EVODEX.1-M4,-18.010559999999998,"EVODEX.1-P2159,EVODEX.1-P5835,EVODEX.1-P5840,EVODEX.1-P5845,EVODEX.1-P5846,EVODEX.1-P6388,EVODEX.1-P6390,EVODEX.1-P6399,EVODEX.1-P6401,EVODEX.1-P6404,EVODEX.1-P6405,EVODEX.1-P6414,EVODEX.1-P6416,EVODEX.1-P6417,EVODEX.1-P6423,EVODEX.1-P6425,EVODEX.1-P6433,EVODEX.1-P6439,EVODEX.1-P6441,EVODEX.1-P6443,EVODEX.1-P6451,EVODEX.1-P6457,EVODEX.1-P6459,EVODEX.1-P6462,EVODEX.1-P6464,EVODEX.1-P6552,EVODEX.1-P6554,EVODEX.1-P6556,EVODEX.1-P6558,EVODEX.1-P6560"
EVODEX.1-M204,46.00546,"EVODEX.1-P837,EVODEX.1-P838,EVODEX.1-P840,EVODEX.1-P841,EVODEX.1-P844"
EVODEX.1-M205,27.9949,"EVODEX.1-P1329,EVODEX.1-P1330,EVODEX.1-P1336,EVODEX.1-P5782,EVODEX.1-P5783"
EVODEX.1-M56,-27.9949,"EVODEX.1-P1148,EVODEX.1-P1326,EVODEX.1-P1327,EVODEX.1-P1331,EVODEX.1-P1335,EVODEX.1-P1410,EVODEX.1-P5538,EVODEX.1-P5788,EVODEX.1-P5791,EVODEX.1-P5794,EVODEX.1-P5801,EVODEX.1-P5804,EVODEX.1-P5807,EVODEX.1-P5808"
EVODEX.1-M98,-70.00546,"EVODEX.1-P6029,EVODEX.1-P6031,EVODEX.1-P6032,EVODEX.1-P6033,EVODEX.1-P6035,EVODEX.1-P6301,EVODEX.1-P6303,EVODEX.1-P6306,EVODEX.1-P6315,EVODEX.1-P6325"
EVODEX.1-M206,70.00546,"EVODEX.1-P6304,EVODEX.1-P6314,EVODEX.1-P6320,EVODEX.1-P6326,EVODEX.1-P6331"
EVODEX.1-M99,86.00036,"EVODEX.1-P1426,EVODEX.1-P1427,EVODEX.1-P1428,EVODEX.1-P1429,EVODEX.1-P1432,EVODEX.1-P1433,EVODEX.1-P1435,EVODEX.1-P1597,EVODEX.1-P1600,EVODEX.1-P2067"
EVODEX.1-M30,-162.0528,"EVODEX.1-P2247,EVODEX.1-P2257,EVODEX.1-P2263,EVODEX.1-P2265,EVODEX.1-P2344,EVODEX.1-P2351,EVODEX.1-P2467,EVODEX.1-P2487,EVODEX.1-P3645,EVODEX.1-P4317,EVODEX.1-P4320,EVODEX.1-P4324,EVODEX.1-P4326,EVODEX.1-P4335,EVODEX.1-P4354,EVODEX.1-P4360,EVODEX.1-P4363,EVODEX.1-P4365,EVODEX.1-P4366,EVODEX.1-P4372,EVODEX.1-P4423,EVODEX.1-P4448,EVODEX.1-P4484,EVODEX.1-P4520,EVODEX.1-P4522"
EVODEX.1-M15,162.0528,"EVODEX.1-P2222,EVODEX.1-P2223,EVODEX.1-P2224,EVODEX.1-P2239,EVODEX.1-P2252,EVODEX.1-P2255,EVODEX.1-P2259,EVODEX.1-P2264,EVODEX.1-P2267,EVODEX.1-P2268,EVODEX.1-P2289,EVODEX.1-P2290,EVODEX.1-P2292,EVODEX.1-P2315,EVODEX.1-P2316,EVODEX.1-P2318,EVODEX.1-P2320,EVODEX.1-P2325,EVODEX.1-P2332,EVODEX.1-P2334,EVODEX.1-P2336,EVODEX.1-P2338,EVODEX.1-P2339,EVODEX.1-P2346,EVODEX.1-P2347,EVODEX.1-P2361,EVODEX.1-P2379,EVODEX.1-P2385,EVODEX.1-P2389,EVODEX.1-P2393,EVODEX.1-P2404,EVODEX.1-P2409,EVODEX.1-P2411,EVODEX.1-P2418,EVODEX.1-P2432,EVODEX.1-P2434,EVODEX.1-P2447,EVODEX.1-P2461,EVODEX.1-P2470,EVODEX.1-P2474,EVODEX.1-P2479,EVODEX.1-P2480,EVODEX.1-P2481,EVODEX.1-P2491,EVODEX.1-P2493"
EVODEX.1-M211,-763.0841599999999,"EVODEX.1-P749,EVODEX.1-P750,EVODEX.1-P753,EVODEX.1-P754,EVODEX.1-P755"
EVODEX.1-M100,765.0998199999999,"EVODEX.1-P665,EVODEX.1-P668,EVODEX.1-P674,EVODEX.1-P738,EVODEX.1-P747"
EVODEX.1-M16,42.01056,"EVODEX.1-P1569,EVODEX.1-P1575,EVODEX.1-P1578,EVODEX.1-P1587,EVODEX.1-P1601,EVODEX.1-P1618,EVODEX.1-P1652,EVODEX.1-P1659,EVODEX.1-P1684,EVODEX.1-P1698,EVODEX.1-P1708,EVODEX.1-P1715,EVODEX.1-P1716,EVODEX.1-P1731,EVODEX.1-P1732,EVODEX.1-P1735,EVODEX.1-P1736,EVODEX.1-P1755,EVODEX.1-P1768,EVODEX.1-P1770,EVODEX.1-P1771,EVODEX.1-P1772,EVODEX.1-P1775,EVODEX.1-P1822,EVODEX.1-P1823,EVODEX.1-P1842,EVODEX.1-P1844,EVODEX.1-P1845,EVODEX.1-P1855,EVODEX.1-P1857,EVODEX.1-P2059,EVODEX.1-P2060,EVODEX.1-P2061,EVODEX.1-P2064,EVODEX.1-P2073,EVODEX.1-P2075,EVODEX.1-P2082,EVODEX.1-P2087,EVODEX.1-P2090,EVODEX.1-P5814"
EVODEX.1-M54,-88.01602,"EVODEX.1-P6262,EVODEX.1-P6360"
EVODEX.1-M28,-43.9898,"EVODEX.1-P6134,EVODEX.1-P6139,EVODEX.1-P6140,EVODEX.1-P6141,EVODEX.1-P6145,EVODEX.1-P6146,EVODEX.1-P6161,EVODEX.1-P6164,EVODEX.1-P6168,EVODEX.1-P6179,EVODEX.1-P6182,EVODEX.1-P6186,EVODEX.1-P6189,EVODEX.1-P6190,EVODEX.1-P6192,EVODEX.1-P6193,EVODEX.1-P6195,EVODEX.1-P6198,EVODEX.1-P6201,EVODEX.1-P83,EVODEX.1-P86"
EVODEX.1-M212,-90.03168000000001,"EVODEX.1-P1388,EVODEX.1-P6253,EVODEX.1-P6257,EVODEX.1-P6266,EVODEX.1-P6269"
EVODEX.1-M213,90.03168000000001,"EVODEX.1-P5288,EVODEX.1-P6252,EVODEX.1-P6255,EVODEX.1-P6265,EVODEX.1-P6268"
EVODEX.1-M14,-43.9898,"EVODEX.1-P3819,EVODEX.1-P6144,EVODEX.1-P6150,EVODEX.1-P6153,EVODEX.1-P6155,EVODEX.1-P6156,EVODEX.1-P6157,EVODEX.1-P6166,EVODEX.1-P6199"
EVODEX.1-M31,88.01602,"EVODEX.1-P2657,EVODEX.1-P2658,EVODEX.1-P6242,EVODEX.1-P6358,EVODEX.1-P6366"
EVODEX.1-M101,43.9898,"EVODEX.1-P1340,EVODEX.1-P2925,EVODEX.1-P6132,EVODEX.1-P6133,EVODEX.1-P6135,EVODEX.1-P6136,EVODEX.1-P6177,EVODEX.1-P7543,EVODEX.1-P7546,EVODEX.1-P85"
EVODEX.1-M214,-169.99801,"EVODEX.1-P6246,EVODEX.1-P6250,EVODEX.1-P6261,EVODEX.1-P6263,EVODEX.1-P6264"
EVODEX.1-M103,-30.01056,"EVODEX.1-P283,EVODEX.1-P287,EVODEX.1-P298,EVODEX.1-P300,EVODEX.1-P301"
EVODEX.1-M19,31.9898,"EVODEX.1-P225,EVODEX.1-P226,EVODEX.1-P227,EVODEX.1-P228,EVODEX.1-P229,EVODEX.1-P232,EVODEX.1-P233,EVODEX.1-P235,EVODEX.1-P236,EVODEX.1-P237,EVODEX.1-P239,EVODEX.1-P240,EVODEX.1-P243,EVODEX.1-P245,EVODEX.1-P246,EVODEX.1-P247,EVODEX.1-P248,EVODEX.1-P251,EVODEX.1-P253,EVODEX.1-P254,EVODEX.1-P259,EVODEX.1-P262,EVODEX.1-P269,EVODEX.1-P270,EVODEX.1-P271"
EVODEX.1-M60,-1.0316900000000002,"EVODEX.1-P1011,EVODEX.1-P1026,EVODEX.1-P1059,EVODEX.1-P2855,EVODEX.1-P2892,EVODEX.1-P2895,EVODEX.1-P2899,EVODEX.1-P2911,EVODEX.1-P3170,EVODEX.1-P913,EVODEX.1-P914,EVODEX.1-P919,EVODEX.1-P930,EVODEX.1-P957,EVODEX.1-P977"
EVODEX.1-M12,-17.02659,"EVODEX.1-P2147,EVODEX.1-P2148,EVODEX.1-P2150,EVODEX.1-P2151,EVODEX.1-P2153,EVODEX.1-P2155,EVODEX.1-P2161,EVODEX.1-P2162,EVODEX.1-P2164,EVODEX.1-P6488,EVODEX.1-P6496,EVODEX.1-P6501,EVODEX.1-P6506,EVODEX.1-P6507,EVODEX.1-P6533"
EVODEX.1-M17,0.9839699999999996,"EVODEX.1-P3217,EVODEX.1-P4801,EVODEX.1-P5263,EVODEX.1-P5567,EVODEX.1-P5633,EVODEX.1-P5851,EVODEX.1-P5856,EVODEX.1-P5861,EVODEX.1-P5865,EVODEX.1-P5867"
EVODEX.1-M218,-134.03678,"EVODEX.1-P4909,EVODEX.1-P5515,EVODEX.1-P5551,EVODEX.1-P5704,EVODEX.1-P5757"
EVODEX.1-M185,-44.02622,"EVODEX.1-P6170,EVODEX.1-P6174,EVODEX.1-P6175"
EVODEX.1-M220,264.24546,"EVODEX.1-P1687,EVODEX.1-P1710,EVODEX.1-P1711,EVODEX.1-P1751,EVODEX.1-P4086"
EVODEX.1-M223,70.04188,"EVODEX.1-P1591,EVODEX.1-P1612,EVODEX.1-P2074,EVODEX.1-P3905,EVODEX.1-P4010"
EVODEX.1-M106,68.06264,"EVODEX.1-P2533,EVODEX.1-P2535,EVODEX.1-P2537,EVODEX.1-P2540,EVODEX.1-P2552,EVODEX.1-P2554,EVODEX.1-P2557,EVODEX.1-P2559,EVODEX.1-P2560,EVODEX.1-P2602"
EVODEX.1-M550,262.2298,"EVODEX.1-P1964,EVODEX.1-P1971,EVODEX.1-P1973,EVODEX.1-P2040"
EVODEX.1-M225,280.24036,"EVODEX.1-P2002,EVODEX.1-P2005,EVODEX.1-P2007,EVODEX.1-P2011,EVODEX.1-P2016"
EVODEX.1-M226,163.06337,"EVODEX.1-P7334,EVODEX.1-P7341,EVODEX.1-P7347,EVODEX.1-P7351,EVODEX.1-P7460"
EVODEX.1-M62,286.2298,"EVODEX.1-P1454,EVODEX.1-P1562,EVODEX.1-P1673,EVODEX.1-P1802,EVODEX.1-P1808,EVODEX.1-P1812,EVODEX.1-P1813,EVODEX.1-P1814,EVODEX.1-P1816,EVODEX.1-P2036"
EVODEX.1-M40,-14.01566,"EVODEX.1-P1155,EVODEX.1-P1172,EVODEX.1-P1179,EVODEX.1-P1185,EVODEX.1-P1244,EVODEX.1-P1245,EVODEX.1-P1267,EVODEX.1-P1311,EVODEX.1-P2849,EVODEX.1-P3029,EVODEX.1-P3031,EVODEX.1-P3051,EVODEX.1-P3054,EVODEX.1-P3063,EVODEX.1-P3072,EVODEX.1-P3783,EVODEX.1-P3785,EVODEX.1-P379,EVODEX.1-P3806,EVODEX.1-P3930,EVODEX.1-P642,EVODEX.1-P645"
EVODEX.1-M22,14.01566,"EVODEX.1-P1226,EVODEX.1-P1230,EVODEX.1-P1234,EVODEX.1-P1239,EVODEX.1-P1248,EVODEX.1-P1252,EVODEX.1-P1255,EVODEX.1-P1257,EVODEX.1-P1262,EVODEX.1-P1263,EVODEX.1-P1265,EVODEX.1-P1273,EVODEX.1-P1275,EVODEX.1-P1280,EVODEX.1-P1281,EVODEX.1-P1285,EVODEX.1-P1288,EVODEX.1-P1295,EVODEX.1-P1296,EVODEX.1-P1298,EVODEX.1-P1303,EVODEX.1-P1309,EVODEX.1-P1323,EVODEX.1-P1402,EVODEX.1-P1586,EVODEX.1-P3028,EVODEX.1-P3030,EVODEX.1-P3053,EVODEX.1-P3059,EVODEX.1-P3061,EVODEX.1-P3071,EVODEX.1-P3786,EVODEX.1-P3804"
EVODEX.1-M108,-28.03132,"EVODEX.1-P3857,EVODEX.1-P3885,EVODEX.1-P3921,EVODEX.1-P4047,EVODEX.1-P4176,EVODEX.1-P4296,EVODEX.1-P4298,EVODEX.1-P4299,EVODEX.1-P4300,EVODEX.1-P4976"
EVODEX.1-M228,-72.02112,"EVODEX.1-P1117,EVODEX.1-P1120,EVODEX.1-P1135,EVODEX.1-P1136,EVODEX.1-P889"
EVODEX.1-M109,-74.00036,"EVODEX.1-P6516,EVODEX.1-P6521,EVODEX.1-P6522,EVODEX.1-P6523,EVODEX.1-P6525"
EVODEX.1-M186,-42.01056,"EVODEX.1-P3886,EVODEX.1-P4044,EVODEX.1-P4154,EVODEX.1-P6027,EVODEX.1-P6061,EVODEX.1-P6063"
EVODEX.1-M230,-84.05754,"EVODEX.1-P3894,EVODEX.1-P3910,EVODEX.1-P3927,EVODEX.1-P4078,EVODEX.1-P4140"
EVODEX.1-M232,-70.04188,"EVODEX.1-P3852,EVODEX.1-P3901,EVODEX.1-P3939,EVODEX.1-P4091,EVODEX.1-P4138"
EVODEX.1-M234,-26.01566,"EVODEX.1-P3898,EVODEX.1-P3925,EVODEX.1-P4099,EVODEX.1-P4101,EVODEX.1-P4103"
EVODEX.1-M235,292.27678000000003,"EVODEX.1-P1872,EVODEX.1-P1914,EVODEX.1-P1916,EVODEX.1-P1917,EVODEX.1-P1919"
EVODEX.1-M238,56.02622,"EVODEX.1-P1582,EVODEX.1-P1737,EVODEX.1-P1858,EVODEX.1-P2066,EVODEX.1-P5816"
EVODEX.1-M63,-409.01899,"EVODEX.1-P3321,EVODEX.1-P3680,EVODEX.1-P5971,EVODEX.1-P5986,EVODEX.1-P5989"
EVODEX.1-M8,-177.94322,"EVODEX.1-P6478,EVODEX.1-P6480,EVODEX.1-P6482,EVODEX.1-P6483,EVODEX.1-P6486"
EVODEX.1-M33,-79.96633,"EVODEX.1-P2763,EVODEX.1-P3230,EVODEX.1-P3235,EVODEX.1-P3236,EVODEX.1-P3240,EVODEX.1-P3286,EVODEX.1-P3296,EVODEX.1-P3417,EVODEX.1-P3480,EVODEX.1-P3504,EVODEX.1-P3515,EVODEX.1-P3544,EVODEX.1-P3547,EVODEX.1-P4181,EVODEX.1-P4184,EVODEX.1-P4188,EVODEX.1-P4190,EVODEX.1-P4192,EVODEX.1-P4206,EVODEX.1-P4211,EVODEX.1-P4221,EVODEX.1-P4224,EVODEX.1-P4258,EVODEX.1-P6120,EVODEX.1-P6127"
EVODEX.1-M239,-159.93266,"EVODEX.1-P3432,EVODEX.1-P3439,EVODEX.1-P3590,EVODEX.1-P6000,EVODEX.1-P6007"
EVODEX.1-M34,329.05266,"EVODEX.1-P3368,EVODEX.1-P3629,EVODEX.1-P3630,EVODEX.1-P3687,EVODEX.1-P6608,EVODEX.1-P6865,EVODEX.1-P6879,EVODEX.1-P6901,EVODEX.1-P7549,EVODEX.1-P7552"
EVODEX.1-M110,749.10492,"EVODEX.1-P3787,EVODEX.1-P3793,EVODEX.1-P3821,EVODEX.1-P3822,EVODEX.1-P3826,EVODEX.1-P6648,EVODEX.1-P6785,EVODEX.1-P6786,EVODEX.1-P6794,EVODEX.1-P6801"
EVODEX.1-M240,-286.2298,"EVODEX.1-P3955,EVODEX.1-P3956,EVODEX.1-P3964,EVODEX.1-P4041,EVODEX.1-P4073"
EVODEX.1-M64,-329.05266,"EVODEX.1-P1186,EVODEX.1-P1189,EVODEX.1-P302,EVODEX.1-P305,EVODEX.1-P3669,EVODEX.1-P3671,EVODEX.1-P5991,EVODEX.1-P6016,EVODEX.1-P6899,EVODEX.1-P7554"
EVODEX.1-M243,-260.21414,"EVODEX.1-P1695,EVODEX.1-P3937,EVODEX.1-P3987,EVODEX.1-P3988,EVODEX.1-P4016"
EVODEX.1-M244,-264.24546,"EVODEX.1-P1494,EVODEX.1-P3881,EVODEX.1-P3957,EVODEX.1-P4018,EVODEX.1-P4136"
EVODEX.1-M569,262.2298,EVODEX.1-P1561
EVODEX.1-M187,266.26112,EVODEX.1-P1811
EVODEX.1-M556,182.16716,"EVODEX.1-P1797,EVODEX.1-P1819,EVODEX.1-P3889"
EVODEX.1-M25,102.03168000000001,"EVODEX.1-P1392,EVODEX.1-P1403,EVODEX.1-P1405,EVODEX.1-P1406,EVODEX.1-P1407"
EVODEX.1-M245,-27.9949,EVODEX.1-P5813
