TATR Layout Regions (525 found)
==================================================

## Collection Inspection (525 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 40 | 65 | 730 | 561 | table |
| 40 | 66 | 729 | 558 | table |

### Table Column Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 40 | 65 | 729 | 82 | table column header |

### Table Row Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 40 | 66 | 729 | 79 | table row |
| 41 | 93 | 729 | 119 | table row |
| 40 | 93 | 728 | 104 | table row |
| 41 | 116 | 729 | 140 | table row |
| 41 | 138 | 729 | 162 | table row |
| 40 | 158 | 729 | 183 | table row |
| 40 | 176 | 729 | 198 | table row |
| 40 | 196 | 729 | 215 | table row |
| 40 | 212 | 729 | 229 | table row |
| 40 | 229 | 729 | 243 | table row |
| 40 | 242 | 729 | 263 | table row |
| 40 | 262 | 729 | 287 | table row |
| 40 | 282 | 729 | 304 | table row |
| 41 | 293 | 729 | 309 | table row |
| 41 | 306 | 729 | 318 | table row |
| 41 | 311 | 729 | 324 | table row |
| 40 | 326 | 729 | 348 | table row |
| 41 | 351 | 729 | 373 | table row |
| 40 | 373 | 729 | 393 | table row |
| 41 | 393 | 729 | 415 | table row |
| 41 | 417 | 729 | 437 | table row |
| 41 | 438 | 729 | 460 | table row |
| 41 | 459 | 729 | 480 | table row |
| 40 | 480 | 729 | 502 | table row |
| 40 | 502 | 729 | 524 | table row |
| 40 | 523 | 729 | 544 | table row |
| 41 | 544 | 729 | 558 | table row |

### Table Column Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 681 | 66 | 729 | 558 | table column |
| 206 | 66 | 324 | 558 | table column |
| 325 | 66 | 441 | 558 | table column |
| 527 | 66 | 566 | 558 | table column |
| 613 | 66 | 683 | 558 | table column |
| 565 | 66 | 612 | 558 | table column |
| 96 | 66 | 205 | 558 | table column |
| 41 | 66 | 96 | 558 | table column |
| 441 | 66 | 527 | 558 | table column |

### Table-Cell Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 681 | 66 | 729 | 79 | table-cell |
| 681 | 66 | 729 | 79 | table-cell |
| 206 | 66 | 324 | 79 | table-cell |
| 206 | 66 | 324 | 79 | table-cell |
| 325 | 66 | 441 | 79 | table-cell |
| 325 | 66 | 441 | 79 | table-cell |
| 527 | 66 | 566 | 79 | table-cell |
| 527 | 66 | 566 | 79 | table-cell |
| 613 | 66 | 683 | 79 | table-cell |
| 613 | 66 | 683 | 79 | table-cell |
| 565 | 66 | 612 | 79 | table-cell |
| 565 | 66 | 612 | 79 | table-cell |
| 96 | 66 | 205 | 79 | table-cell |
| 96 | 66 | 205 | 79 | table-cell |
| 41 | 66 | 96 | 79 | table-cell |
| 41 | 66 | 96 | 79 | table-cell |
| 441 | 66 | 527 | 79 | table-cell |
| 441 | 66 | 527 | 79 | table-cell |
| 41 | 93 | 96 | 119 | table-cell |
| 41 | 93 | 96 | 119 | table-cell |
| 96 | 93 | 205 | 119 | table-cell |
| 96 | 93 | 205 | 119 | table-cell |
| 206 | 93 | 324 | 119 | table-cell |
| 206 | 93 | 324 | 119 | table-cell |
| 325 | 93 | 441 | 119 | table-cell |
| 325 | 93 | 441 | 119 | table-cell |
| 441 | 93 | 527 | 119 | table-cell |
| 441 | 93 | 527 | 119 | table-cell |
| 527 | 93 | 566 | 119 | table-cell |
| 527 | 93 | 566 | 119 | table-cell |
| 565 | 93 | 612 | 119 | table-cell |
| 565 | 93 | 612 | 119 | table-cell |
| 613 | 93 | 683 | 119 | table-cell |
| 613 | 93 | 683 | 119 | table-cell |
| 681 | 93 | 729 | 119 | table-cell |
| 681 | 93 | 729 | 119 | table-cell |
| 41 | 93 | 96 | 104 | table-cell |
| 41 | 93 | 96 | 104 | table-cell |
| 96 | 93 | 205 | 104 | table-cell |
| 96 | 93 | 205 | 104 | table-cell |
| 206 | 93 | 324 | 104 | table-cell |
| 206 | 93 | 324 | 104 | table-cell |
| 325 | 93 | 441 | 104 | table-cell |
| 325 | 93 | 441 | 104 | table-cell |
| 441 | 93 | 527 | 104 | table-cell |
| 441 | 93 | 527 | 104 | table-cell |
| 527 | 93 | 566 | 104 | table-cell |
| 527 | 93 | 566 | 104 | table-cell |
| 565 | 93 | 612 | 104 | table-cell |
| 565 | 93 | 612 | 104 | table-cell |
| 613 | 93 | 683 | 104 | table-cell |
| 613 | 93 | 683 | 104 | table-cell |
| 681 | 93 | 728 | 104 | table-cell |
| 681 | 93 | 728 | 104 | table-cell |
| 41 | 116 | 96 | 140 | table-cell |
| 41 | 116 | 96 | 140 | table-cell |
| 96 | 116 | 205 | 140 | table-cell |
| 96 | 116 | 205 | 140 | table-cell |
| 206 | 116 | 324 | 140 | table-cell |
| 206 | 116 | 324 | 140 | table-cell |
| 325 | 116 | 441 | 140 | table-cell |
| 325 | 116 | 441 | 140 | table-cell |
| 441 | 116 | 527 | 140 | table-cell |
| 441 | 116 | 527 | 140 | table-cell |
| 527 | 116 | 566 | 140 | table-cell |
| 527 | 116 | 566 | 140 | table-cell |
| 565 | 116 | 612 | 140 | table-cell |
| 565 | 116 | 612 | 140 | table-cell |
| 613 | 116 | 683 | 140 | table-cell |
| 613 | 116 | 683 | 140 | table-cell |
| 681 | 116 | 729 | 140 | table-cell |
| 681 | 116 | 729 | 140 | table-cell |
| 41 | 138 | 96 | 162 | table-cell |
| 41 | 138 | 96 | 162 | table-cell |
| 96 | 138 | 205 | 162 | table-cell |
| 96 | 138 | 205 | 162 | table-cell |
| 206 | 138 | 324 | 162 | table-cell |
| 206 | 138 | 324 | 162 | table-cell |
| 325 | 138 | 441 | 162 | table-cell |
| 325 | 138 | 441 | 162 | table-cell |
| 441 | 138 | 527 | 162 | table-cell |
| 441 | 138 | 527 | 162 | table-cell |
| 527 | 138 | 566 | 162 | table-cell |
| 527 | 138 | 566 | 162 | table-cell |
| 565 | 138 | 612 | 162 | table-cell |
| 565 | 138 | 612 | 162 | table-cell |
| 613 | 138 | 683 | 162 | table-cell |
| 613 | 138 | 683 | 162 | table-cell |
| 681 | 138 | 729 | 162 | table-cell |
| 681 | 138 | 729 | 162 | table-cell |
| 41 | 158 | 96 | 183 | table-cell |
| 41 | 158 | 96 | 183 | table-cell |
| 96 | 158 | 205 | 183 | table-cell |
| 96 | 158 | 205 | 183 | table-cell |
| 206 | 158 | 324 | 183 | table-cell |
| 206 | 158 | 324 | 183 | table-cell |
| 325 | 158 | 441 | 183 | table-cell |
| 325 | 158 | 441 | 183 | table-cell |
| 441 | 158 | 527 | 183 | table-cell |
| 441 | 158 | 527 | 183 | table-cell |
| 527 | 158 | 566 | 183 | table-cell |
| 527 | 158 | 566 | 183 | table-cell |
| 565 | 158 | 612 | 183 | table-cell |
| 565 | 158 | 612 | 183 | table-cell |
| 613 | 158 | 683 | 183 | table-cell |
| 613 | 158 | 683 | 183 | table-cell |
| 681 | 158 | 729 | 183 | table-cell |
| 681 | 158 | 729 | 183 | table-cell |
| 41 | 176 | 96 | 198 | table-cell |
| 41 | 176 | 96 | 198 | table-cell |
