bande_src,bande_dst,detecteur,delta_t,Hsat,vground
B1,B8a,D11,-0.276113829,793280.818,6712.455077
B1,B8a,D12,0.257559323,793280.818,6712.455077
B1,B9,D01,0.269205574,793280.818,6712.455077
B1,B9,D02,-0.274288558,793280.818,6712.455077
B1,B9,D03,0.265078509,793291.5973,6712.43645
B1,B9,D04,-0.270399603,793291.5973,6712.43645
B1,B9,D05,0.263565726,793291.5973,6712.43645
B1,B9,D06,-0.269761826,793291.5973,6712.43645
B1,B9,D07,0.263093565,793291.5973,6712.43645
B1,B9,D08,-0.26957102,793291.5973,6712.43645
B1,B9,D09,0.263721813,793291.5973,6712.43645
B1,B9,D10,-0.271917668,793291.5973,6712.43645
B1,B9,D11,0.266357063,793280.818,6712.455077
B1,B9,D12,-0.274281138,793280.818,6712.455077
B1,B10,D01,-1.490365357,793280.818,6712.455077
B1,B10,D02,1.443069991,793280.818,6712.455077
B1,B10,D03,-1.47066873,793291.5973,6712.43645
B1,B10,D04,1.42795252,793291.5973,6712.43645
B1,B10,D05,-1.458100054,793291.5973,6712.43645
B1,B10,D06,1.421064064,793291.5973,6712.43645
B1,B10,D07,-1.454724146,793291.5973,6712.43645
B1,B10,D08,1.422730055,793291.5973,6712.43645
B1,B10,D09,-1.460042938,793291.5973,6712.43645
B1,B10,D10,1.431796167,793291.5973,6712.43645
B1,B10,D11,-1.473975028,793280.818,6712.455077
B1,B10,D12,1.451802482,793280.818,6712.455077
B1,B11,D01,-0.866498753,793280.818,6712.455077
B1,B11,D02,0.807319867,793280.818,6712.455077
B1,B11,D03,-0.85496621,793291.5973,6712.43645
B1,B11,D04,0.797813475,793291.5973,6712.43645
B1,B11,D05,-0.847682712,793291.5973,6712.43645
B1,B11,D06,0.794525344,793291.5973,6712.43645
B1,B11,D07,-0.84539898,793291.5973,6712.43645
B1,B11,D08,0.795167455,793291.5973,6712.43645
B1,B11,D09,-0.848143776,793291.5973,6712.43645
B1,B11,D10,0.80104051,793291.5973,6712.43645
B1,B11,D11,-0.855964428,793280.818,6712.455077
B1,B11,D12,0.812989972,793280.818,6712.455077
B1,B12,D01,-0.24003798,793280.818,6712.455077
B1,B12,D02,0.173912595,793280.818,6712.455077
B1,B12,D03,-0.236998964,793291.5973,6712.43645
B1,B12,D04,0.171472069,793291.5973,6712.43645
B1,B12,D05,-0.23447056,793291.5973,6712.43645
B1,B12,D06,0.171586063,793291.5973,6712.43645
B1,B12,D07,-0.233180411,793291.5973,6712.43645
B1,B12,D08,0.172086229,793291.5973,6712.43645
B1,B12,D09,-0.234571904,793291.5973,6712.43645
B1,B12,D10,0.172859029,793291.5973,6712.43645
B1,B12,D11,-0.236379559,793280.818,6712.455077
B1,B12,D12,0.177084532,793280.818,6712.455077
B2,B1,D01,2.341520524,793280.818,6712.455077
B2,B1,D02,-2.330843784,793280.818,6712.455077
B2,B1,D03,2.311400082,793291.5973,6712.43645
B2,B1,D04,-2.306318838,793291.5973,6712.43645
B2,B1,D05,2.29506556,793291.5973,6712.43645
B2,B1,D06,-2.294166228,793291.5973,6712.43645
B2,B1,D07,2.28917728,793291.5973,6712.43645
B2,B1,D08,-2.296134733,793291.5973,6712.43645
B2,B1,D09,2.297966818,793291.5973,6712.43645
B2,B1,D10,-2.31046465,793291.5973,6712.43645
B2,B1,D11,2.318643663,793280.818,6712.455077
B2,B1,D12,-2.34073796,793280.818,6712.455077
B2,B3,D01,0.525951783,793280.818,6712.455077
B2,B3,D02,-0.526008056,793280.818,6712.455077
B2,B3,D03,0.519883746,793291.5973,6712.43645
B2,B3,D04,-0.520509955,793291.5973,6712.43645
B2,B3,D05,0.515912959,793291.5973,6712.43645
B2,B3,D06,-0.517493224,793291.5973,6712.43645
B2,B3,D07,0.514850619,793291.5973,6712.43645
B2,B3,D08,-0.517806619,793291.5973,6712.43645
B2,B3,D09,0.516350184,793291.5973,6712.43645
B2,B3,D10,-0.521249058,793291.5973,6712.43645
B2,B3,D11,0.520360358,793280.818,6712.455077
B2,B3,D12,-0.527739996,793280.818,6712.455077
B2,B4,D01,1.009769719,793280.818,6712.455077
B2,B4,D02,-1.011103395,793280.818,6712.455077
B2,B4,D03,0.99702005,793291.5973,6712.43645
B2,B4,D04,-1.0004922,793291.5973,6712.43645
B2,B4,D05,0.989617407,793291.5973,6712.43645
B2,B4,D06,-0.994947665,793291.5973,6712.43645
B2,B4,D07,0.986497439,793291.5973,6712.43645
B2,B4,D08,-0.996025679,793291.5973,6712.43645
B2,B4,D09,0.990980482,793291.5973,6712.43645
B2,B4,D10,-1.002634012,793291.5973,6712.43645
B2,B4,D11,1.000005493,793280.818,6712.455077
B2,B4,D12,-1.015059163,793280.818,6712.455077
B2,B5,D01,1.275361208,793280.818,6712.455077
B2,B5,D02,-1.274370875,793280.818,6712.455077
B2,B5,D03,1.258920816,793291.5973,6712.43645
B2,B5,D04,-1.260682888,793291.5973,6712.43645
B2,B5,D05,1.250008752,793291.5973,6712.43645
B2,B5,D06,-1.254230124,793291.5973,6712.43645
B2,B5,D07,1.246658971,793291.5973,6712.43645
B2,B5,D08,-1.255277347,793291.5973,6712.43645
B2,B5,D09,1.251456582,793291.5973,6712.43645
B2,B5,D10,-1.263093817,793291.5973,6712.43645
B2,B5,D11,1.263160998,793280.818,6712.455077
B2,B5,D12,-1.279067633,793280.818,6712.455077
B2,B6,D01,1.537094673,793280.818,6712.455077
B2,B6,D02,-1.542222178,793280.818,6712.455077
B2,B6,D03,1.517117346,793291.5973,6712.43645
B2,B6,D04,-1.525205588,793291.5973,6712.43645
B2,B6,D05,1.506252651,793291.5973,6712.43645
B2,B6,D06,-1.517098283,793291.5973,6712.43645
B2,B6,D07,1.502437184,793291.5973,6712.43645
B2,B6,D08,-1.518696548,793291.5973,6712.43645
B2,B6,D09,1.508092556,793291.5973,6712.43645
B2,B6,D10,-1.528171918,793291.5973,6712.43645
B2,B6,D11,1.521849733,793280.818,6712.455077
B2,B6,D12,-1.547941137,793280.818,6712.455077
B2,B7,D01,1.801348706,793280.818,6712.455077
B2,B7,D02,-1.806301923,793280.818,6712.455077
B2,B7,D03,1.778004882,793291.5973,6712.43645
B2,B7,D04,-1.786907963,793291.5973,6712.43645
B2,B7,D05,1.765493717,793291.5973,6712.43645
B2,B7,D06,-1.777218428,793291.5973,6712.43645
B2,B7,D07,1.760978119,793291.5973,6712.43645
B2,B7,D08,-1.779293614,793291.5973,6712.43645
B2,B7,D09,1.76739044,793291.5973,6712.43645
B2,B7,D10,-1.789916763,793291.5973,6712.43645
B2,B7,D11,1.783611577,793280.818,6712.455077
B2,B7,D12,-1.813415663,793280.818,6712.455077
B2,B8,D01,0.262769656,793280.818,6712.455077
B2,B8,D02,-0.262563017,793280.818,6712.455077
B2,B8,D03,0.259874678,793291.5973,6712.43645
B2,B8,D04,-0.259532747,793291.5973,6712.43645
B2,B8,D05,0.258658876,793291.5973,6712.43645
B2,B8,D06,-0.25814034,793291.5973,6712.43645
B2,B8,D07,0.25744933,793291.5973,6712.43645
B2,B8,D08,-0.258495948,793291.5973,6712.43645
B2,B8,D09,0.257895279,793291.5973,6712.43645
B2,B8,D10,-0.259874815,793291.5973,6712.43645
B2,B8,D11,0.260096755,793280.818,6712.455077
B2,B8,D12,-0.263202652,793280.818,6712.455077
B2,B8a,D01,2.063836097,793280.818,6712.455077
B2,B8a,D02,-2.075211469,793280.818,6712.455077
B2,B8a,D03,2.036835055,793291.5973,6712.43645
B2,B8a,D04,-2.052974874,793291.5973,6712.43645
B2,B8a,D05,2.021901554,793291.5973,6712.43645
B2,B8a,D06,-2.042240786,793291.5973,6712.43645
B2,B8a,D07,2.017008969,793291.5973,6712.43645
B2,B8a,D08,-2.043390256,793291.5973,6712.43645
B2,B8a,D09,2.024601096,793291.5973,6712.43645
B2,B8a,D10,-2.055586386,793291.5973,6712.43645
B2,B8a,D11,2.042443829,793280.818,6712.455077
B2,B8a,D12,-2.083192279,793280.818,6712.455077
B2,B9,D01,2.610696145,793280.818,6712.455077
B2,B9,D02,-2.605110682,793280.818,6712.455077
B2,B9,D03,2.576448,793291.5973,6712.43645
B2,B9,D04,-2.576711687,793291.5973,6712.43645
B2,B9,D05,2.558601266,793291.5973,6712.43645
B2,B9,D06,-2.563926044,793291.5973,6712.43645
B2,B9,D07,2.552250718,793291.5973,6712.43645
B2,B9,D08,-2.565704478,793291.5973,6712.43645
B2,B9,D09,2.561671768,793291.5973,6712.43645
B2,B9,D10,-2.58237652,793291.5973,6712.43645
B2,B9,D11,2.584986033,793280.818,6712.455077
B2,B9,D12,-2.614999597,793280.818,6712.455077
B2,B10,D01,0.851087054,793280.818,6712.455077
B2,B10,D02,-0.887863096,793280.818,6712.455077
B2,B10,D03,0.840684597,793291.5973,6712.43645
B2,B10,D04,-0.878388801,793291.5973,6712.43645
B2,B10,D05,0.836917987,793291.5973,6712.43645
B2,B10,D06,-0.87309506,793291.5973,6712.43645
B2,B10,D07,0.834407499,793291.5973,6712.43645
B2,B10,D08,-0.873403746,793291.5973,6712.43645
B2,B10,D09,0.837847899,793291.5973,6712.43645
B2,B10,D10,-0.878691821,793291.5973,6712.43645
B2,B10,D11,0.844550219,793280.818,6712.455077
B2,B10,D12,-0.889039054,793280.818,6712.455077
B2,B11,D01,1.474966393,793280.818,6712.455077
B2,B11,D02,-1.523570003,793280.818,6712.455077
B2,B11,D03,1.456383107,793291.5973,6712.43645
B2,B11,D04,-1.508517013,793291.5973,6712.43645
B2,B11,D05,1.447334796,793291.5973,6712.43645
B2,B11,D06,-1.499637392,793291.5973,6712.43645
B2,B11,D07,1.443743306,793291.5973,6712.43645
B2,B11,D08,-1.500968086,793291.5973,6712.43645
B2,B11,D09,1.449776404,793291.5973,6712.43645
B2,B11,D10,-1.509438529,793291.5973,6712.43645
B2,B11,D11,1.462626144,793280.818,6712.455077
B2,B11,D12,-1.527811521,793280.818,6712.455077
B2,B12,D01,2.101443469,793280.818,6712.455077
B2,B12,D02,-2.156940453,793280.818,6712.455077
B2,B12,D03,2.074360166,793291.5973,6712.43645
B2,B12,D04,-2.134845109,793291.5973,6712.43645
B2,B12,D05,2.060547083,793291.5973,6712.43645
B2,B12,D06,-2.122573932,793291.5973,6712.43645
B2,B12,D07,2.055953586,793291.5973,6712.43645
B2,B12,D08,-2.124046924,793291.5973,6712.43645
B2,B12,D09,2.063329141,793291.5973,6712.43645
B2,B12,D10,-2.137604293,793291.5973,6712.43645
B2,B12,D11,2.082182996,793280.818,6712.455077
B2,B12,D12,-2.163672733,793280.818,6712.455077
B3,B1,D01,1.815555883,793280.818,6712.455077
B3,B1,D02,-1.804845412,793280.818,6712.455077
B3,B1,D03,1.791513022,793291.5973,6712.43645
B3,B1,D04,-1.785808863,793291.5973,6712.43645
B3,B1,D05,1.779153198,793291.5973,6712.43645
B3,B1,D06,-1.776671405,793291.5973,6712.43645
B3,B1,D07,1.774325295,793291.5973,6712.43645
B3,B1,D08,-1.778332068,793291.5973,6712.43645
B3,B1,D09,1.781606582,793291.5973,6712.43645
B3,B1,D10,-1.789232576,793291.5973,6712.43645
B3,B1,D11,1.798256337,793280.818,6712.455077
B3,B1,D12,-1.813038741,793280.818,6712.455077
B3,B2,D01,-0.525936822,793280.818,6712.455077
B3,B2,D02,0.526012299,793280.818,6712.455077
B3,B2,D03,-0.519872347,793291.5973,6712.43645
B3,B2,D04,0.520510899,793291.5973,6712.43645
B3,B2,D05,-0.515904362,793291.5973,6712.43645
B3,B2,D06,0.517491838,793291.5973,6712.43645
B3,B2,D07,-0.514843633,793291.5973,6712.43645
B3,B2,D08,0.517806445,793291.5973,6712.43645
B3,B2,D09,-0.516342428,793291.5973,6712.43645
B3,B2,D10,0.521252185,793291.5973,6712.43645
B3,B2,D11,-0.520353427,793280.818,6712.455077
B3,B2,D12,0.527751578,793280.818,6712.455077
B3,B4,D01,0.483805126,793280.818,6712.455077
B3,B4,D02,-0.485100339,793280.818,6712.455077
B3,B4,D03,0.477130972,793291.5973,6712.43645
B3,B4,D04,-0.47998339,793291.5973,6712.43645
B3,B4,D05,0.4737029,793291.5973,6712.43645
B3,B4,D06,-0.477453136,793291.5973,6712.43645
B3,B4,D07,0.471645622,793291.5973,6712.43645
B3,B4,D08,-0.478218744,793291.5973,6712.43645
B3,B4,D09,0.474625423,793291.5973,6712.43645
B3,B4,D10,-0.481387705,793291.5973,6712.43645
B3,B4,D11,0.479632454,793280.818,6712.455077
B3,B4,D12,-0.487330241,793280.818,6712.455077
B3,B5,D01,0.749417616,793280.818,6712.455077
B3,B5,D02,-0.748366616,793280.818,6712.455077
B3,B5,D03,0.739051308,793291.5973,6712.43645
B3,B5,D04,-0.740172473,793291.5973,6712.43645
B3,B5,D05,0.734109898,793291.5973,6712.43645
B3,B5,D06,-0.736736744,793291.5973,6712.43645
B3,B5,D07,0.731818844,793291.5973,6712.43645
B3,B5,D08,-0.737473285,793291.5973,6712.43645
B3,B5,D09,0.735113555,793291.5973,6712.43645
B3,B5,D10,-0.741852985,793291.5973,6712.43645
B3,B5,D11,0.742796209,793280.818,6712.455077
B3,B5,D12,-0.751344583,793280.818,6712.455077
B3,B6,D01,1.011138355,793280.818,6712.455077
B3,B6,D02,-1.016222091,793280.818,6712.455077
B3,B6,D03,0.997239169,793291.5973,6712.43645
B3,B6,D04,-1.004696717,793291.5973,6712.43645
B3,B6,D05,0.990346849,793291.5973,6712.43645
B3,B6,D06,-0.999603642,793291.5973,6712.43645
B3,B6,D07,0.987590598,793291.5973,6712.43645
B3,B6,D08,-1.000891383,793291.5973,6712.43645
B3,B6,D09,0.991740127,793291.5973,6712.43645
B3,B6,D10,-1.006931855,793291.5973,6712.43645
B3,B6,D11,1.001473881,793280.818,6712.455077
B3,B6,D12,-1.020224375,793280.818,6712.455077
B3,B7,D01,1.275388124,793280.818,6712.455077
B3,B7,D02,-1.280299759,793280.818,6712.455077
B3,B7,D03,1.258121444,793291.5973,6712.43645
B3,B7,D04,-1.266397577,793291.5973,6712.43645
B3,B7,D05,1.249586068,793291.5973,6712.43645
B3,B7,D06,-1.259724385,793291.5973,6712.43645
B3,B7,D07,1.246132511,793291.5973,6712.43645
B3,B7,D08,-1.261489956,793291.5973,6712.43645
B3,B7,D09,1.251039016,793291.5973,6712.43645
B3,B7,D10,-1.268680127,793291.5973,6712.43645
B3,B7,D11,1.263240738,793280.818,6712.455077
B3,B7,D12,-1.285704824,793280.818,6712.455077
B3,B8,D01,-0.263182866,793280.818,6712.455077
B3,B8,D02,0.263442726,793280.818,6712.455077
B3,B8,D03,-0.260008006,793291.5973,6712.43645
B3,B8,D04,0.260975694,793291.5973,6712.43645
B3,B8,D05,-0.257253109,793291.5973,6712.43645
B3,B8,D06,0.259353484,793291.5973,6712.43645
B3,B8,D07,-0.257401621,793291.5973,6712.43645
B3,B8,D08,0.259312241,793291.5973,6712.43645
B3,B8,D09,-0.258457988,793291.5973,6712.43645
B3,B8,D10,0.261377805,793291.5973,6712.43645
B3,B8,D11,-0.260271476,793280.818,6712.455077
B3,B8,D12,0.264543396,793280.818,6712.455077
B3,B8a,D01,1.537884639,793280.818,6712.455077
B3,B8a,D02,-1.549213744,793280.818,6712.455077
B3,B8a,D03,1.51696309,793291.5973,6712.43645
B3,B8a,D04,-1.532466184,793291.5973,6712.43645
B3,B8a,D05,1.506003015,793291.5973,6712.43645
B3,B8a,D06,-1.524745093,793291.5973,6712.43645
B3,B8a,D07,1.502170589,793291.5973,6712.43645
B3,B8a,D08,-1.525585354,793291.5973,6712.43645
B3,B8a,D09,1.508260382,793291.5973,6712.43645
B3,B8a,D10,-1.534349703,793291.5973,6712.43645
B3,B8a,D11,1.522081434,793280.818,6712.455077
B3,B8a,D12,-1.55548765,793280.818,6712.455077
B3,B9,D01,2.084742746,793280.818,6712.455077
B3,B9,D02,-2.079114327,793280.818,6712.455077
B3,B9,D03,2.056571584,793291.5973,6712.43645
B3,B9,D04,-2.056202146,793291.5973,6712.43645
B3,B9,D05,2.042697264,793291.5973,6712.43645
B3,B9,D06,-2.046430785,793291.5973,6712.43645
B3,B9,D07,2.037404165,793291.5973,6712.43645
B3,B9,D08,-2.047902727,793291.5973,6712.43645
B3,B9,D09,2.045315728,793291.5973,6712.43645
B3,B9,D10,-2.06114685,793291.5973,6712.43645
B3,B9,D11,2.064602038,793280.818,6712.455077
B3,B9,D12,-2.087307052,793280.818,6712.455077
B3,B10,D01,0.325142314,793280.818,6712.455077
B3,B10,D02,-0.36186011,793280.818,6712.455077
B3,B10,D03,0.32081148,793291.5973,6712.43645
B3,B10,D04,-0.357880507,793291.5973,6712.43645
B3,B10,D05,0.321017398,793291.5973,6712.43645
B3,B10,D06,-0.355598739,793291.5973,6712.43645
B3,B10,D07,0.319568581,793291.5973,6712.43645
B3,B10,D08,-0.355595883,793291.5973,6712.43645
B3,B10,D09,0.321510856,793291.5973,6712.43645
B3,B10,D10,-0.357443303,793291.5973,6712.43645
B3,B10,D11,0.324198848,793280.818,6712.455077
B3,B10,D12,-0.36130377,793280.818,6712.455077
B3,B11,D01,0.949020023,793280.818,6712.455077
B3,B11,D02,-0.997569968,793280.818,6712.455077
B3,B11,D03,0.936513337,793291.5973,6712.43645
B3,B11,D04,-0.98800788,793291.5973,6712.43645
B3,B11,D05,0.931434783,793291.5973,6712.43645
B3,B11,D06,-0.982141765,793291.5973,6712.43645
B3,B11,D07,0.928901128,793291.5973,6712.43645
B3,B11,D08,-0.983162875,793291.5973,6712.43645
B3,B11,D09,0.933430785,793291.5973,6712.43645
B3,B11,D10,-0.988198703,793291.5973,6712.43645
B3,B11,D11,0.94225563,793280.818,6712.455077
B3,B11,D12,-1.000090415,793280.818,6712.455077
B3,B12,D01,1.575491913,793280.818,6712.455077
B3,B12,D02,-1.630941868,793280.818,6712.455077
B3,B12,D03,1.554486822,793291.5973,6712.43645
B3,B12,D04,-1.614335756,793291.5973,6712.43645
B3,B12,D05,1.544646942,793291.5973,6712.43645
B3,B12,D06,-1.605077631,793291.5973,6712.43645
B3,B12,D07,1.541113546,793291.5973,6712.43645
B3,B12,D08,-1.606242424,793291.5973,6712.43645
B3,B12,D09,1.546987945,793291.5973,6712.43645
B3,B12,D10,-1.616369493,793291.5973,6712.43645
B3,B12,D11,1.561819343,793280.818,6712.455077
B3,B12,D12,-1.635966523,793280.818,6712.455077
B4,B1,D01,1.331736035,793280.818,6712.455077
B4,B1,D02,-1.319763709,793291.5973,6712.43645
B4,B1,D03,1.314374549,793291.5973,6712.43645
B4,B1,D04,-1.305831043,793291.5973,6712.43645
B4,B1,D05,1.305448128,793291.5973,6712.43645
B4,B1,D06,-1.299216494,793291.5973,6712.43645
B4,B1,D07,1.302680281,793291.5973,6712.43645
B4,B1,D08,-1.300109902,793291.5973,6712.43645
B4,B1,D09,1.306981855,793291.5973,6712.43645
B4,B1,D10,-1.307844133,793291.5973,6712.43645
B4,B1,D11,1.318622326,793280.818,6712.455077
B4,B1,D12,-1.325718933,793280.818,6712.455077
B4,B2,D01,-1.009718983,793280.818,6712.455077
B4,B2,D02,1.011138321,793291.5973,6712.43645
B4,B2,D03,-0.996988785,793291.5973,6712.43645
B4,B2,D04,1.000510595,793291.5973,6712.43645
B4,B2,D05,-0.98959849,793291.5973,6712.43645
B4,B2,D06,0.994954545,793291.5973,6712.43645
B4,B2,D07,-0.986481417,793291.5973,6712.43645
B4,B2,D08,0.996031567,793291.5973,6712.43645
B4,B2,D09,-0.990963307,793291.5973,6712.43645
B4,B2,D10,1.002648879,793291.5973,6712.43645
B4,B2,D11,-0.999978374,793280.818,6712.455077
B4,B2,D12,1.015095029,793280.818,6712.455077
B4,B3,D01,-0.483794031,793280.818,6712.455077
B4,B3,D02,0.485113763,793291.5973,6712.43645
B4,B3,D03,-0.477124903,793291.5973,6712.43645
B4,B3,D04,0.479991714,793291.5973,6712.43645
B4,B3,D05,-0.473700133,793291.5973,6712.43645
B4,B3,D06,0.477457992,793291.5973,6712.43645
B4,B3,D07,-0.471643617,793291.5973,6712.43645
B4,B3,D08,0.478222077,793291.5973,6712.43645
B4,B3,D09,-0.474623357,793291.5973,6712.43645
B4,B3,D10,0.481392303,793291.5973,6712.43645
B4,B3,D11,-0.479625822,793280.818,6712.455077
B4,B3,D12,0.487336762,793280.818,6712.455077
B4,B5,D01,0.265617998,793280.818,6712.455077
B4,B5,D02,-0.263265614,793291.5973,6712.43645
B4,B5,D03,0.261927143,793291.5973,6712.43645
B4,B5,D04,-0.260184584,793291.5973,6712.43645
B4,B5,D05,0.26041518,793291.5973,6712.43645
B4,B5,D06,-0.259277817,793291.5973,6712.43645
B4,B5,D07,0.260184445,793291.5973,6712.43645
B4,B5,D08,-0.259249163,793291.5973,6712.43645
B4,B5,D09,0.260495847,793291.5973,6712.43645
B4,B5,D10,-0.260460142,793291.5973,6712.43645
B4,B5,D11,0.263170909,793280.818,6712.455077
B4,B5,D12,-0.26401379,793280.818,6712.455077
B4,B6,D01,0.52733013,793280.818,6712.455077
B4,B6,D02,-0.531131489,793291.5973,6712.43645
B4,B6,D03,0.520109906,793291.5973,6712.43645
B4,B6,D04,-0.52471728,793291.5973,6712.43645
B4,B6,D05,0.51664728,793291.5973,6712.43645
B4,B6,D06,-0.522150135,793291.5973,6712.43645
B4,B6,D07,0.515950142,793291.5973,6712.43645
B4,B6,D08,-0.522671092,793291.5973,6712.43645
B4,B6,D09,0.517117542,793291.5973,6712.43645
B4,B6,D10,-0.525543551,793291.5973,6712.43645
B4,B6,D11,0.521842799,793280.818,6712.455077
B4,B6,D12,-0.532898256,793280.818,6712.455077
B4,B7,D01,0.791575668,793280.818,6712.455077
B4,B7,D02,-0.795206726,793291.5973,6712.43645
B4,B7,D03,0.780988302,793291.5973,6712.43645
B4,B7,D04,-0.786413668,793291.5973,6712.43645
B4,B7,D05,0.775884316,793291.5973,6712.43645
B4,B7,D06,-0.782267309,793291.5973,6712.43645
B4,B7,D07,0.77449193,793291.5973,6712.43645
B4,B7,D08,-0.783267227,793291.5973,6712.43645
B4,B7,D09,0.776418026,793291.5973,6712.43645
B4,B7,D10,-0.787290629,793291.5973,6712.43645
B4,B7,D11,0.783614994,793280.818,6712.455077
B4,B7,D12,-0.798380793,793280.818,6712.455077
B4,B8,D01,-0.746974816,793280.818,6712.455077
B4,B8,D02,0.748553535,793291.5973,6712.43645
B4,B8,D03,-0.737131335,793291.5973,6712.43645
B4,B8,D04,0.740962992,793291.5973,6712.43645
B4,B8,D05,-0.730952705,793291.5973,6712.43645
B4,B8,D06,0.736807986,793291.5973,6712.43645
B4,B8,D07,-0.729046611,793291.5973,6712.43645
